Mon, 13 Jan 2014 13:11:21 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/beruf-chance/
Mon, 13 Jan 2014 13:12:21 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/netzwelt/index.rss
Mon, 13 Jan 2014 13:12:21 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/netzwelt/index.rss
Mon, 13 Jan 2014 13:13:21 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/politik/
Mon, 13 Jan 2014 13:13:21 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/politik/
Mon, 13 Jan 2014 13:14:21 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/sport/index
Mon, 13 Jan 2014 13:14:22 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/sport/index
Mon, 13 Jan 2014 13:15:21 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition_business.rss
Mon, 13 Jan 2014 13:15:22 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition_business.rss
Mon, 13 Jan 2014 13:16:22 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition_space.rss
Mon, 13 Jan 2014 13:16:22 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition_sport.rss
Mon, 13 Jan 2014 13:16:22 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition_space.rss
Mon, 13 Jan 2014 13:16:22 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition_sport.rss
Mon, 13 Jan 2014 13:17:22 CET: class RSSThread, method run, Visiting: http://feeds.washingtonpost.com/rss/sports
Mon, 13 Jan 2014 13:18:22 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/kultur/index
Mon, 13 Jan 2014 13:19:23 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/reise/
Mon, 13 Jan 2014 13:19:48 CET: class RSSThread, method run, Visiting: http://feeds.washingtonpost.com/rss/sports
Mon, 13 Jan 2014 13:20:23 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/wirtschaft/index.rss
Mon, 13 Jan 2014 13:20:49 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/kultur/index
Mon, 13 Jan 2014 13:21:23 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/wirtschaft/index
Mon, 13 Jan 2014 13:21:49 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/reise/
Mon, 13 Jan 2014 13:22:23 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/wissenschaft/index.rss
Mon, 13 Jan 2014 13:22:49 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/wirtschaft/index.rss
Mon, 13 Jan 2014 13:23:23 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/kultur/index.rss
Mon, 13 Jan 2014 13:23:49 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/wirtschaft/index
Mon, 13 Jan 2014 13:24:23 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/politik/index.rss
Mon, 13 Jan 2014 13:24:49 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/wissenschaft/index.rss
Mon, 13 Jan 2014 13:25:23 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/auto/index
Mon, 13 Jan 2014 13:25:23 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/karriere/index
Mon, 13 Jan 2014 13:25:49 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/kultur/index.rss
Mon, 13 Jan 2014 13:26:23 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/studium/index
Mon, 13 Jan 2014 13:26:49 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/politik/index.rss
Mon, 13 Jan 2014 13:27:23 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/meinung/index
Mon, 13 Jan 2014 13:27:50 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/auto/index
Mon, 13 Jan 2014 13:27:50 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/karriere/index
Mon, 13 Jan 2014 13:28:23 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/politik/index
Mon, 13 Jan 2014 13:28:50 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/studium/index
Mon, 13 Jan 2014 13:29:23 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/technik-motor/
Mon, 13 Jan 2014 13:29:50 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/meinung/index
Mon, 13 Jan 2014 13:30:50 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/politik/index
Mon, 13 Jan 2014 13:31:50 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/technik-motor/
Mon, 13 Jan 2014 13:32:24 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/finanzen/
Mon, 13 Jan 2014 13:33:24 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/gesellschaft/index
Mon, 13 Jan 2014 13:34:24 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/sport/
Mon, 13 Jan 2014 13:34:50 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/finanzen/
Mon, 13 Jan 2014 13:35:24 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/sport/index.rss
Mon, 13 Jan 2014 13:35:50 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/gesellschaft/index
Mon, 13 Jan 2014 13:36:24 CET: class RSSThread, method run, Visiting: http://feeds.washingtonpost.com/rss/politics
Mon, 13 Jan 2014 13:36:50 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/sport/
Mon, 13 Jan 2014 13:37:24 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/gesellschaft/
Mon, 13 Jan 2014 13:37:50 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/sport/index.rss
